N,P,K,ph,moisture,temperature,crop,fertilizer
51.81724624944718,12.591132076127781,38.13795072710054,4.943992395165259,74.65881680073777,38.69220064911177,Sugarcane,Lime + Organic Manure
5.700206047581493,16.60823799741497,87.54970396651878,7.226994576360645,19.034531414880902,36.05186093496448,Maize,Urea
86.31494488567029,10.775991318356983,11.925674359950833,6.111493130530548,33.623239523835466,20.809608076401197,Sugarcane,DAP (Diammonium Phosphate)
97.40051547914173,111.8612261676632,43.48475598011881,8.124444008529988,35.71965609983056,26.91092465859479,Wheat,Gypsum + Compost
68.1327516857888,30.21650562124571,8.198571930317907,5.358512293035211,43.289714245687385,33.99028571749491,Rice,MOP (Muriate of Potash)
87.7760171357889,104.69734886046662,48.12495057029392,7.785727966570374,54.37258784280765,30.927270927022626,Rice,Standard Compost
32.8221432362859,87.10455273825782,83.14080546649869,7.715834030210081,54.20007739263113,28.00424730776878,Maize,Standard Compost
110.43104443076854,87.87534170755802,43.1373349367534,5.134496578105512,80.55937357773087,35.59445225252913,Cotton,Lime + Organic Manure
36.227910452292875,51.281363304871924,14.76108398298022,5.256158098910127,72.64133098533863,32.875967971267094,Wheat,MOP (Muriate of Potash)
86.30229605740736,12.209306486514574,84.73715677382022,4.515279690634332,29.74590953615218,33.52260140380179,Jute,Lime + Organic Manure
112.05204778699297,100.07218589206711,17.343342830891622,6.759937430701014,79.32383853992695,29.295229090178843,Cotton,MOP (Muriate of Potash)
107.5652966532345,54.8890032513009,91.44459866616724,6.009272215852771,87.12627331920865,17.232238113139324,Maize,Standard Compost
9.863551160608338,69.93234086468526,93.36624171665034,7.876994809623273,64.06781971714692,18.477896222277188,Maize,Gypsum + Compost
87.00029582294665,81.63432256149375,96.77451298722434,7.544151161003132,86.06181661850704,32.563512538370176,Cotton,Standard Compost
35.93132363346939,59.671759902758474,65.26227527256441,8.497864992862523,18.384645199805767,27.46426998764273,Jute,Gypsum + Compost
104.56931900057084,59.736289066340426,15.542864835589068,7.037696581146335,71.66244946111038,15.072031291640364,Sugarcane,MOP (Muriate of Potash)
26.392645000651548,68.48797693513845,44.50076256530777,7.378615266442122,39.692929182859345,36.74407941704277,Rice,Standard Compost
106.21802486097079,29.810178105292223,69.39225402945421,6.931008489010891,33.624118205746626,18.415022591279314,Jute,Standard Compost
89.93870768521803,41.297144532785246,66.25909738211982,6.080523630446013,67.05655066260942,19.980381872351327,Sugarcane,Standard Compost
14.814253695697358,9.945799464698041,68.35233275233756,7.793237719282871,72.56122679463738,28.595143196655933,Sugarcane,Urea
84.1251110411416,32.81722160872678,91.55152676290145,7.85306143818282,66.75063736699127,38.721148895778256,Cotton,Gypsum + Compost
61.679427211456364,51.49332093430995,55.43907944914891,6.880526699622726,10.79390569022685,26.602378986337598,Wheat,Standard Compost
9.79053411400848,50.729471653084154,77.41935804208417,6.319675558030348,31.380210383487626,20.49513372057975,Sugarcane,Urea
117.24158967710956,19.43827469770514,6.610028164510195,7.580632847028384,74.5724429891906,18.005180728014405,Sugarcane,DAP (Diammonium Phosphate)
55.08337692930193,43.19142702021069,37.47135202175734,7.456106231151835,27.861070840415707,31.046498971383887,Jute,NPK 20-20-0
5.155666957278838,39.477060670002125,66.4135804556034,8.396777775265429,77.76486615871195,15.589874116138228,Sugarcane,Gypsum + Compost
100.42275883307916,74.70685496735017,32.658703539592004,5.328379672706285,22.186222853014304,37.48638031365254,Wheat,NPK 10-26-26
31.247066801775397,33.35941802247283,50.98732162246915,7.4897776263867755,47.90478627183573,16.446111236179014,Cotton,NPK 20-20-0
118.87402276257646,32.50325944495795,55.42004875224941,7.1038293404722905,61.567293979387486,29.032338573710067,Maize,Standard Compost
47.0532860500577,30.91884582077807,23.60414299275565,5.063211795570704,59.79309132527973,34.533046393682625,Jute,Lime + Organic Manure
36.767292372142606,117.8901322430315,55.09019218694937,8.125683855657748,23.110481902438575,31.070472870004355,Cotton,Gypsum + Compost
44.69710397683421,110.51087196017887,32.597928038784936,6.379953072631746,81.21129099168117,32.69303375668819,Rice,Standard Compost
84.36110419735199,112.01978255735176,52.24468238605238,5.421003682842059,13.565105875894332,25.391054667147642,Maize,Standard Compost
65.91086825374629,32.81772882298226,52.557339259697216,7.218481330940431,16.099137437885158,21.8675953761973,Jute,Standard Compost
92.498249619167,67.88885871213951,22.12925386516392,6.33439177405536,54.86995706900941,36.59903951837525,Jute,Standard Compost
108.23258735796502,82.55013258769893,18.01491099009878,8.479925477300371,52.17861286031301,24.79645741022697,Sugarcane,Gypsum + Compost
115.47210218401797,27.646456012144263,95.38583198437406,8.479277175863803,66.9378244596839,39.52859329479555,Sugarcane,Gypsum + Compost
30.19851013904292,57.780800128389345,92.3418034344039,5.204381885322379,27.11656309505895,15.325739193927093,Rice,NPK 20-20-0
26.862379725128676,96.14843837316408,91.25038540906384,8.274806371280883,86.81084835243578,28.036490968036798,Jute,Gypsum + Compost
116.21105836399401,50.17128421807449,86.15108110238246,7.592356166789864,34.799994973743146,20.80099572252765,Maize,Standard Compost
81.6590550903612,23.710470537985078,58.68310468301185,7.58650764391443,49.91165316287535,15.302577919402685,Wheat,DAP (Diammonium Phosphate)
95.20839867039302,48.35333732152221,57.4390787014685,7.719012487958779,13.68453873519651,35.20198205889575,Maize,Standard Compost
64.18861596896548,97.95167554893283,29.113002424886012,5.483229757224612,42.22115187698015,37.36606993944086,Maize,Standard Compost
18.627801713787427,38.221767974554055,42.79447942270491,8.178124098624199,89.46040123383712,16.122782474890396,Cotton,Gypsum + Compost
60.37817413172324,78.07601925084509,13.618561712318447,4.630471793366266,14.616234273271909,26.109133731037858,Cotton,Lime + Organic Manure
46.06893331955782,95.5681448737596,28.845131409918526,6.756296115334071,38.68627692198985,31.415776842696904,Maize,Standard Compost
108.75718639815739,105.89589540360491,97.56536267452947,4.610076740561661,77.18529297164248,33.794304325977336,Maize,Lime + Organic Manure
9.142164103514034,25.150503792170145,87.34318367807002,5.629914975908107,86.03673364602366,29.54055732472984,Cotton,Urea
69.78233383380037,54.162710602732844,36.00215093853879,7.858638622835161,21.505148025185097,25.752571913245,Wheat,Gypsum + Compost
107.64419616094457,53.236519305091065,79.13472278565376,6.405342933204395,49.80318817168818,20.117002726432098,Maize,Standard Compost
34.36054379795214,39.004887514784485,61.41123567691347,4.631238496514434,60.883397502397465,24.1088559607058,Cotton,Lime + Organic Manure
113.19021985785741,63.29585036561098,43.89414682261674,7.743514324031674,76.86607423284129,23.304775827890115,Maize,Standard Compost
93.99921550362649,45.54929968181869,83.35484634638973,6.562637623425814,47.06349226182375,16.135082036717314,Maize,Standard Compost
53.9012413253348,9.32067539587435,17.14734611612967,7.562187002063443,10.000930780429291,25.414145712057305,Sugarcane,DAP (Diammonium Phosphate)
46.650269301853754,88.15975149649373,24.053223851933378,5.314313510185442,10.807248535121978,25.937048165205244,Jute,Standard Compost
10.968608512540536,26.9786515920403,34.45803114256173,7.426898946256852,61.250847424206924,25.398597614546375,Wheat,Urea
53.60235765656505,39.837054148649365,35.903037732187954,7.350485332394051,75.34235732045089,19.540349193915066,Cotton,NPK 20-20-0
43.750943457507496,119.94755065269585,43.546361018430794,5.381953738756426,70.99863075804424,28.561775086566403,Jute,Standard Compost
48.779313333499566,52.66401728702448,76.61382155407577,4.582685475567618,31.52157174386484,27.93990753288805,Rice,Lime + Organic Manure
114.50550535522338,9.878564293792545,30.205983067769363,6.906215517199296,33.724792976474454,32.86060410178106,Rice,DAP (Diammonium Phosphate)
69.41054520599049,94.78416311810362,72.30652126181575,5.1883569171810375,87.79359992320826,26.220341143665152,Cotton,Lime + Organic Manure
85.17907891960823,87.14756310952473,48.863033662246316,8.183978084386304,65.56763418026283,33.224526541395406,Maize,Gypsum + Compost
44.629469711469355,8.548658995428331,9.930053454249034,5.068681786815582,27.071467838055163,31.628654855960136,Jute,Lime + Organic Manure
103.50178073101159,85.63453408287987,74.07039235346207,6.748291177610284,85.76725336868152,27.40646882205904,Cotton,Standard Compost
60.48754832706648,63.26735463301576,41.78754076191911,8.126288842688652,11.284949198480492,34.55428157728116,Wheat,Gypsum + Compost
6.313068097218467,85.92547465734086,97.17442542397542,6.250645312592814,28.797872399676223,32.62177525108454,Wheat,Urea
86.21221604078625,66.44341346777271,56.3697838776449,6.218383774304259,34.70675392058727,27.056609031304802,Wheat,Standard Compost
115.57403398305475,87.1572378170588,95.48437608534545,5.406909529319853,80.34728161412224,35.21974961408846,Cotton,Standard Compost
76.87835639979866,41.40321150580505,82.55902457167792,6.506061845918936,15.671326071302829,22.82157902137825,Sugarcane,Standard Compost
102.82822996955731,117.91915527880201,64.65937134738931,5.490040292561648,23.0252039741491,19.67286101521154,Wheat,Standard Compost
38.077763840022996,40.27930894504624,38.531057827973875,6.9851697961984405,36.72399725350154,33.317476264757005,Sugarcane,NPK 19-19-19
74.6330481608258,33.42012878606007,38.806202129625085,4.835678143285717,36.67700748768084,31.93852363758835,Jute,Lime + Organic Manure
11.507350456872297,48.00092040647356,94.72261535595882,7.066937589194232,63.71833189337656,30.807053840940995,Wheat,Urea
94.81452776572402,95.30591332434174,62.104756084311184,8.461447127993488,36.020312473964154,38.53181120604629,Jute,Gypsum + Compost
117.74240520835129,12.762792868639522,54.276594466156524,5.217458728048841,87.65412363277953,17.832587618186604,Rice,DAP (Diammonium Phosphate)
68.88197377217392,26.82875984179794,60.30740685879603,5.317762295798188,51.57634103155874,16.8510554478087,Jute,Standard Compost
28.61328795128198,60.549565219272345,30.510706826422695,5.6498466595890005,62.54048507796456,39.21343329249731,Wheat,Standard Compost
73.46636104473947,24.792719324619434,92.92460974592868,4.773336419382417,44.429979975263464,32.39493694138612,Wheat,Lime + Organic Manure
76.7196095033806,79.57805431364913,30.403192646466422,4.5604427368579,87.20122955635775,21.272326142277564,Wheat,Lime + Organic Manure
56.82894461797501,82.28644445650914,60.43791189585776,6.603024878236539,29.961949347059893,15.050462943705847,Maize,Standard Compost
113.8743788261905,17.17916750643213,19.708718196783387,8.278945035132319,68.92281826678341,37.07484562074433,Sugarcane,Gypsum + Compost
93.81461674401443,76.89854849600086,40.48770609952978,4.701955777649632,60.19892574274235,24.640337821641204,Wheat,Lime + Organic Manure
67.32885861232307,113.05992379875345,25.94595087996389,7.4029036414564136,59.37992166789805,33.48520574578279,Rice,Standard Compost
117.3557997604785,16.71770660038773,5.790394511583241,6.234331170530457,17.410038644109378,33.70960874190578,Jute,DAP (Diammonium Phosphate)
54.912411861507266,34.75183884787571,46.26831530562793,7.393791271400004,10.724332926429678,29.73634973711743,Rice,NPK 20-20-0
67.89073607574512,82.12768541896745,71.58242540683604,5.316098662954315,62.319527387184095,35.459239162033434,Rice,Standard Compost
6.580738711304704,33.56326994252703,25.368615884350632,5.58322531214789,29.804781622390912,16.563157393571142,Sugarcane,Urea
53.84872599888108,29.764603858993553,61.724098167738376,6.879212858711158,39.77603134601754,23.325871795134958,Cotton,NPK 20-20-0
97.58538662700121,99.64313757980327,93.60749827261233,6.677015864454791,26.02256142941007,30.41959019631353,Maize,Standard Compost
34.13607455686106,118.58085311924395,32.692095387753675,7.582970123622207,44.19965202854073,20.155435127103498,Rice,Standard Compost
66.90817347440705,35.91815415395226,40.002647392075,8.081384356612677,63.317043802146856,34.684675668808325,Wheat,Gypsum + Compost
52.30403864740155,105.47813582095588,65.60565495505018,7.834572536575834,49.95454158934683,28.37563761497332,Cotton,Gypsum + Compost
112.67227146892657,12.360729859991405,83.35060754796572,5.669532441648773,45.51355636051022,15.547833219375224,Wheat,DAP (Diammonium Phosphate)
72.87675580235266,51.877778667660415,49.60492649416695,4.613245097610671,26.80234796130253,22.02595203452571,Sugarcane,Lime + Organic Manure
52.112171138239155,80.34497717029888,29.722476808596788,5.137969050165433,22.837009141698115,16.762298641078615,Wheat,Lime + Organic Manure
113.39110036481343,90.87931354637757,73.45372712121858,7.805952360783049,45.69609767820349,35.14611331544583,Maize,Gypsum + Compost
40.62779066208393,33.745048835726436,53.925537672423694,6.64221525951869,38.550878013688816,23.844728968410898,Rice,NPK 20-20-0
105.35311729288605,100.23343533572941,25.52571104325281,7.737297593141049,72.90861864491852,30.805414943848724,Sugarcane,NPK 10-26-26
63.147927643525264,113.22889344137245,88.2503461485196,4.910271850334359,41.4184594617133,28.834279743744297,Rice,Lime + Organic Manure
45.12235862980971,64.9839305413062,80.47613519660662,8.037506188091886,37.58251360581176,26.546087031877757,Wheat,Gypsum + Compost
55.509219143717495,75.21287682677382,20.2347135813756,7.19458166989963,24.34026045914246,32.34873976275392,Jute,Standard Compost
24.007716366440103,5.2290955501930805,73.28026369608537,7.429604196233516,51.194667993060754,19.03407002638459,Cotton,Urea
44.70144467204683,52.633106440760486,74.57931715720352,8.026649929330851,19.719631287021233,30.86598141218451,Rice,Gypsum + Compost
30.571550046039583,64.7108256397236,62.73650489408699,5.481409256664844,14.618572738009377,24.775821728184965,Wheat,Standard Compost
43.602490799491854,91.17990207213329,59.33165936580707,8.444986687805606,43.17886615739768,33.846626845923126,Wheat,Gypsum + Compost
67.2040754413793,85.08942780915233,71.7038791372738,5.186775630821798,50.009020166130156,25.29895237585255,Rice,Lime + Organic Manure
71.17207953790705,7.546269679352387,94.78584793182083,7.28650908486956,49.656300018551285,38.32818086020771,Jute,DAP (Diammonium Phosphate)
63.91274708300079,18.14286354976764,77.65609238363133,7.215590900311362,71.83893770444695,38.78605071814202,Maize,DAP (Diammonium Phosphate)
7.084264720258919,96.16718306087347,11.559361099886974,6.397020083907814,54.854263595115995,30.710661415364676,Rice,Urea
34.12632410511223,6.1475593157216775,73.72714792371664,6.642626397390314,76.8894162565799,35.53470907251736,Maize,DAP (Diammonium Phosphate)
60.78588589764712,43.36726552123955,80.19802924618016,6.30517645211702,24.67537571227476,36.37435048903686,Rice,Standard Compost
60.69960902352349,6.537283574830498,43.925227462079214,7.091096931801369,11.240666450127375,22.022049129656093,Cotton,DAP (Diammonium Phosphate)
12.701965382906225,105.89530211027645,41.993469202993154,6.667043857070253,87.44526496406071,16.664118197855572,Maize,Urea
117.89634438993127,56.805035719118464,53.76997997136697,8.456871015831,28.523874877203905,38.563648491922635,Rice,Gypsum + Compost
41.93364755313465,30.31280247904661,38.29945075718537,5.990133095038203,15.497094217916878,24.23935498566933,Maize,NPK 19-19-19
47.490422413608734,10.21171708050288,38.24476925531578,8.217153609048237,40.33812297443592,35.78419265554925,Wheat,Gypsum + Compost
47.92273298361189,77.67869824556175,14.06030221594057,4.914714322937106,13.892613092937065,29.525377334377737,Rice,Lime + Organic Manure
72.12706258910686,94.92539737316531,76.41596427760484,7.712008287831349,51.44064531236999,18.508112954837873,Rice,Standard Compost
28.832864473421004,87.02212482958373,41.728916400214246,7.149935787766433,37.757012778764675,24.768878808240927,Cotton,Standard Compost
109.44627620053714,92.25226193385087,61.72975406907868,7.116530948111494,81.13023391520079,29.470168862798513,Maize,Standard Compost
92.2007385864468,40.294019017375554,44.42226546300743,7.351110704867324,40.89695942536245,29.71262337897472,Jute,Standard Compost
32.77257221917584,29.714953259185524,45.36083007246826,8.131354055534135,50.564771739097466,19.698009520383074,Rice,Gypsum + Compost
72.23683036906985,20.369816862209568,47.166622900023604,6.303105135545455,86.67982685341921,25.777171565582236,Rice,DAP (Diammonium Phosphate)
84.62127608302168,35.36712823977766,94.2115055477777,7.0454971261334975,35.96094401402737,21.737796557306815,Jute,Standard Compost
58.258192091313816,37.0226178329609,67.19736215884842,7.795069583196492,15.051223434191305,34.41976208518068,Sugarcane,NPK 20-20-0
58.07513667268978,118.08015053412375,79.73729236719437,7.594650259582663,69.82708595296575,18.76520258045685,Sugarcane,Standard Compost
58.35886511840888,35.36050024533857,44.44789237173384,8.053856439691682,75.94615135034154,30.750996961999554,Rice,Gypsum + Compost
81.68745000015068,42.14814476172079,90.30232276097826,8.052472755736144,36.023249468939824,37.5240223922617,Jute,Gypsum + Compost
99.92280137425402,102.16020499185133,28.65582993036354,6.806809595431025,15.380473117389428,17.372948420541743,Cotton,NPK 10-26-26
108.85577870580191,112.36067459762953,81.12805922801181,7.197035368025997,10.457486508863143,26.645643830578116,Sugarcane,Standard Compost
41.582011393899286,115.533332806669,89.71253219426086,7.896716022006817,42.48094413648885,15.342463760222863,Cotton,Gypsum + Compost
80.24933063166277,31.68209073551323,6.366237376848077,7.5574135457457094,59.89944678912073,34.057565612524,Sugarcane,MOP (Muriate of Potash)
5.614808498251913,112.91758054368657,44.40743634194999,6.109339820949331,41.247488606542575,16.73320825969412,Wheat,Urea
92.02396921288532,55.86378762688056,72.20271500312813,6.056921886767154,28.31003699867992,29.921296922193985,Cotton,Standard Compost
111.85104480177822,44.31910698213139,55.12935929106102,5.346543594279445,89.65048875991067,39.52794769669839,Wheat,Standard Compost
104.02020944288087,58.034193644199654,94.29352023713314,6.516015054385305,85.93605545447132,35.820797546726894,Sugarcane,Standard Compost
82.91613559662373,47.909101118574114,94.46073873251291,5.169428128947124,50.02875569724485,32.27209941377057,Wheat,Lime + Organic Manure
79.5934800284138,36.65814454696392,19.839624025229085,7.043761307306843,57.94416929115502,19.483900257231024,Rice,MOP (Muriate of Potash)
9.86936205882414,71.66850806618085,48.02655167542302,8.294977580598843,14.848392617192783,32.13488358615014,Sugarcane,Gypsum + Compost
75.11520389255084,85.458550506544,84.62472262392104,7.711243739298002,86.87361175430597,28.398376971302955,Rice,Standard Compost
51.21702798743396,22.67446992708352,59.39768712379213,5.608050097303915,83.70460097703804,29.57977010692744,Maize,DAP (Diammonium Phosphate)
45.816336000856154,10.978775477436361,8.015657710433919,6.1933405766127905,16.76523024777903,30.17117388850348,Sugarcane,DAP (Diammonium Phosphate)
33.32289216321114,84.42817368202076,61.69375989636051,6.5063027996717935,88.0949579990467,32.086344435187726,Sugarcane,Standard Compost
89.80399986362788,37.94974812661914,81.25082967352832,8.48895159961441,12.402080426351425,37.43414664477329,Wheat,Gypsum + Compost
58.476094515539174,102.44961201570798,10.927436516836337,5.8411162003131825,15.361323020096798,39.38357833697677,Rice,MOP (Muriate of Potash)
81.9704900536161,107.5677068745047,34.074889034664864,6.7075085456847425,73.15275375308686,25.405451471133734,Rice,NPK 10-26-26
31.377064359332323,58.94732927047155,30.513405908096047,4.903912427271044,23.399287127528616,18.681889088802272,Maize,Lime + Organic Manure
118.30994071303783,24.09250971892899,15.870994268174064,4.534824588250174,22.445714949544183,20.18182447669169,Wheat,Lime + Organic Manure
31.738189103900588,19.913082495787066,29.363990796592766,5.921278993895551,63.91953665165843,16.56412105548629,Cotton,DAP (Diammonium Phosphate)
24.56327299056737,108.29737735462204,78.79631655328936,4.805919821997252,88.9383281200679,21.784149088475264,Cotton,Lime + Organic Manure
60.721869434201245,39.778243797031685,58.52379462596614,7.715219561933901,20.971879052219453,29.517477113857126,Jute,Standard Compost
40.844330279229766,5.361204195534043,21.553123156311056,8.001622500487336,45.33971933101657,39.60586248086085,Jute,Gypsum + Compost
99.57383928631575,11.552553604697351,44.76769111724134,6.333725696525752,68.00048610392949,29.357189377255274,Maize,DAP (Diammonium Phosphate)
119.05388131261368,81.38319700325535,23.928365668789834,4.6798457663662045,20.10851850516085,29.063880031826184,Wheat,Lime + Organic Manure
113.14820883958589,6.819664779634394,54.66221344837763,6.3834694248927075,62.48440175805632,28.989471361633548,Rice,DAP (Diammonium Phosphate)
101.39649842440707,46.56143459272643,86.68049410710634,6.127219203806894,36.25864845426715,26.349747779992477,Jute,Standard Compost
64.09283447630875,108.87927165320671,89.53895401498123,7.771425222620119,50.81187043650586,33.40599525334583,Rice,Standard Compost
61.30681313577815,79.14570358633414,26.83353895077375,6.710649071106992,39.77386041975177,31.541681490729726,Sugarcane,Standard Compost
20.140162711224715,103.29089676071771,20.70371718310632,7.917043155989343,49.26120053698884,25.163919595202607,Jute,Gypsum + Compost
74.44286299213196,71.31061081991754,58.082764739317774,5.984678064078126,72.85144828233018,21.319961100394323,Jute,Standard Compost
47.249933800163106,15.006980104820705,57.894566538177855,7.880483405984139,73.67411097148019,19.37807850325883,Maize,Gypsum + Compost
7.902294772550383,34.05429352144797,54.40703580555929,6.587812013914256,57.114645995645134,33.79190430057298,Rice,Urea
105.12693892443453,96.14840351905049,64.59624883361441,7.501063055755369,22.163885393959344,26.458089864689384,Cotton,Standard Compost
15.784300519556897,60.90500579971627,92.47026678255037,4.660236476202778,33.31687307950351,20.188523405142586,Cotton,Lime + Organic Manure
95.36845422886292,72.844006522208,5.6113450921955925,7.590065144317617,66.1990673270775,30.38134133206035,Maize,MOP (Muriate of Potash)
54.44829962392187,73.64472941286546,99.95798180879166,7.577795576328189,41.82925624139418,35.68882630685117,Jute,Standard Compost
82.55595995860787,92.73273358875187,9.317987541400615,7.086401775794648,28.139294752555564,31.75081344518917,Cotton,MOP (Muriate of Potash)
63.63321109830263,62.646699131958876,9.773085933183303,4.639646210624895,54.092796953309765,25.954465331208613,Sugarcane,Lime + Organic Manure
119.58580377309137,96.54085127913758,76.60473669066043,5.362003035470204,36.8805647192087,26.642063544056988,Jute,Standard Compost
17.83319499508346,74.95674250089374,31.69972626585447,5.193984201420088,40.380121833545395,35.03614440557384,Cotton,Lime + Organic Manure
11.385378773052313,70.3734633284131,66.89398991624478,5.343125797418753,54.516496466036514,36.41233506906434,Jute,Urea
47.07686809904125,41.57570084335565,76.19547056817682,6.22444962038802,17.00389312222245,22.070028266762492,Jute,NPK 20-20-0
44.68463073402188,8.461945304301679,96.34177083454065,7.171471626803253,84.6564070207445,21.637410185726807,Wheat,DAP (Diammonium Phosphate)
80.13910232504827,27.115638043867158,33.087181453186105,6.978463707779689,57.97020547679371,27.658257733856694,Rice,Standard Compost
36.90843816836971,37.38584484214765,96.5192304423736,4.541137983742768,67.28399785937157,32.65615406388156,Jute,Lime + Organic Manure
118.86251729998956,40.8661351128284,37.297327060358576,4.815757611786222,45.423850923498996,21.526213155871204,Sugarcane,Lime + Organic Manure
119.04504843783195,67.21533337668119,98.56034567687394,8.25598568834391,46.225097136873345,19.962276865133727,Maize,Gypsum + Compost
15.62146073280853,23.720963758716376,61.5452192420531,5.101889084023989,87.44611051605868,26.16786318146301,Wheat,Lime + Organic Manure
26.7802430567573,5.5780535501273585,10.709158985926164,8.119065366720472,61.80131718746905,21.82601548319517,Maize,Gypsum + Compost
109.00137412429358,99.00190244020258,76.91957089636942,4.722422086721842,10.550236977571945,20.311181929886825,Wheat,Lime + Organic Manure
33.68769349372171,87.46886537430225,86.33258740630562,5.92707484649309,70.59715563605741,22.376808731607735,Cotton,Standard Compost
55.60667534858085,88.91686924720355,94.32097652927207,6.915187967716385,79.05084301885913,35.56236623225568,Rice,Standard Compost
89.51647245041283,66.11731513177011,32.354807554219285,6.471278338131299,33.99536558216181,29.90204888095765,Cotton,Standard Compost
77.70738734980401,72.11457925593147,42.06142229539223,5.92052659101525,13.619935121511029,20.447717706300338,Jute,Standard Compost
71.86296714193236,17.173122125959516,87.93684243282303,6.592572082788661,65.97519272469668,25.271427296012412,Sugarcane,DAP (Diammonium Phosphate)
42.5813911736444,6.243274618047579,83.5223520481891,7.7039228016134595,18.35636144801211,29.421434528317505,Maize,DAP (Diammonium Phosphate)
18.65154598354782,117.7653461119832,25.396109309018765,4.768936720362245,57.587790360152766,33.47166692832582,Cotton,Lime + Organic Manure
75.94856314921772,104.29855898926829,26.190895846561904,7.99243537105691,73.15938387392418,33.704020659692134,Sugarcane,Gypsum + Compost
33.31807851161901,53.70801033906808,80.38921218118615,4.627113937429298,72.56406154110067,21.001768512189162,Cotton,Lime + Organic Manure
10.790195601475624,11.068004653854302,70.74106931493219,6.331715977736112,28.121730082888455,30.349257658130817,Maize,Urea
20.8568059759412,84.20769219330701,90.2856388184239,7.480717981478458,16.115188883155813,37.39710452981649,Rice,Urea
97.65717045184506,42.74064052172538,24.86064050215037,4.838753367501227,47.33544967075267,27.053302472996045,Jute,Lime + Organic Manure
70.05413979621567,26.007324187561835,18.261892399181008,6.805889750231016,70.95068894899552,34.53764119355455,Jute,MOP (Muriate of Potash)
28.48837727489926,6.926975016623977,69.5239193641111,4.806273033734156,43.660896141274065,30.042054100457403,Cotton,Lime + Organic Manure
40.857245749913396,33.72379868134978,67.14521465717935,6.976956128214327,36.568782664649966,38.20254588774466,Cotton,NPK 20-20-0
12.871802045091929,53.03170451895439,16.054056090627107,6.951183342146042,85.07857265713237,31.544443311790964,Jute,Urea
79.54712819894115,31.620211029993648,69.72853625792814,8.260732765008331,13.742867597741482,22.991301382301565,Rice,Gypsum + Compost
47.9476636902611,34.36368298277308,15.058060230247285,5.919590733946216,43.053801376617564,31.89557312760184,Cotton,MOP (Muriate of Potash)
36.98144423263099,29.949968274346144,32.360507862783905,6.725312029028317,12.33241488176712,37.681223608910145,Jute,NPK 19-19-19
53.206030728743954,24.34342041314959,88.53637048945504,6.7281620531001405,28.510450910147842,27.56068217915941,Sugarcane,DAP (Diammonium Phosphate)
35.16944117980876,41.00076668226189,84.46735660871319,4.7008577267618215,47.16905350471767,24.490419111291757,Wheat,Lime + Organic Manure
77.42937525999139,51.36922281613962,76.47779881885985,6.625176073403727,64.19504569826356,25.711447596219884,Cotton,Standard Compost
56.048940716789836,107.76337744176513,67.51522346681597,4.532236413368479,85.4539858369028,20.92861164944278,Sugarcane,Lime + Organic Manure
48.58965581904903,110.23198423948058,28.861080417098123,7.876849301144572,48.72164580075233,27.852386063781495,Sugarcane,Gypsum + Compost
108.68204560801277,29.74851516931717,89.01373929329658,6.737621702909427,76.27905071161928,32.82114989652388,Cotton,Standard Compost
42.299767884931406,31.8981471193034,25.034191629674872,7.928766628238355,75.6341456207216,26.014338200307684,Sugarcane,Gypsum + Compost
51.02441172271228,95.07926803994549,30.263202810051286,8.461329215174594,12.061567901148091,30.088220162528025,Rice,Gypsum + Compost
84.12523906352482,18.844571560745237,94.1603294299474,5.224733116200332,59.820272259187284,20.566901978077123,Jute,DAP (Diammonium Phosphate)
67.8427322987343,52.9772431349263,20.221432092768097,5.183745609683394,43.451583053023974,33.93207445688752,Sugarcane,Lime + Organic Manure
88.28674297537415,84.39665801977327,37.3517593705902,7.719854921597018,14.191303647588898,18.99062253580418,Jute,NPK 10-26-26
13.832855722967347,32.02434191648953,83.86434338480223,8.293006151160316,34.36818846193524,21.612895099720955,Maize,Gypsum + Compost
104.86709525389742,111.54333676496125,44.86460136664698,4.702489889076297,13.151346695425552,29.34874665172526,Jute,Lime + Organic Manure
103.66483545523157,89.08309461231548,94.9418233415018,7.626461916785596,35.09652096416522,21.19683396821059,Maize,Standard Compost
72.66050541306264,50.73370765980129,97.51103926892921,6.676794650014809,32.019134482960666,32.735971615849365,Maize,Standard Compost
27.36147910964419,15.71755374970989,43.997100435752685,5.153346592356229,27.74255825538549,22.938864496737544,Jute,Lime + Organic Manure
98.99011090452223,111.99581831947243,14.059287520935337,6.300234557704901,36.996342317138314,36.76721138643599,Sugarcane,MOP (Muriate of Potash)
37.170786293443165,43.179803837342995,67.96564604992355,7.982535525933962,70.72695460445107,33.18823075562737,Jute,Gypsum + Compost
84.78763905125236,68.56767232386207,25.543800177720247,5.334353470964203,33.711360550022675,37.770066774245336,Sugarcane,Standard Compost
22.163689020269498,35.84005229066503,39.302099002398535,6.133822325633931,64.37577734666762,16.417010804145885,Cotton,Urea
72.25644264422144,43.81623357663918,81.27086485457687,5.486079622551932,88.0826158880163,23.620440193654243,Sugarcane,Standard Compost
108.0043435906609,39.188028492352544,26.84940662650785,6.145215888264925,29.242526814411896,31.80959608229259,Sugarcane,Standard Compost
21.227373312455377,67.74194400608764,15.0311968677808,4.68117857445231,62.51086875078138,28.37880834200876,Rice,Lime + Organic Manure
82.19614490135024,36.124053327903056,12.716815306633904,8.470327181951053,22.49612063444794,39.71052484908702,Jute,Gypsum + Compost
